时间,合约代码,合约名称,买/卖,开/平,成交量,成交价,费用
2018-12-13 15:00:00, 600000.XSHG, 浦发银行, 卖, 平, 700, 10.8, 9.828
2018-12-13 15:00:00, 600999.XSHG, 招商证券, 买, 开, 500, 13.9, 5.56
2018-12-14 15:00:00, 600585.XSHG, 海螺水泥, 卖, 平, 200, 31.43, 8.1718
2018-12-17 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 800, 7.72, 8.088
2018-12-17 15:00:00, 600406.XSHG, 国电南瑞, 买, 开, 300, 18.69, 5.0
2018-12-17 15:00:00, 600346.XSHG, 恒力石化, 买, 开, 400, 13.79, 5.0
2018-12-18 15:00:00, 600346.XSHG, 恒力石化, 卖, 平, 400, 13.92, 7.784
2018-12-19 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 700, 5.33, 6.8655
2018-12-20 15:00:00, 600438.XSHG, 通威股份, 卖, 平, 700, 8.45, 7.9575
2018-12-20 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1100, 5.23, 5.0
2018-12-20 15:00:00, 601857.XSHG, 中国石油, 买, 开, 700, 7.43, 5.0
2018-12-21 15:00:00, 002594.XSHE, 比亚迪, 卖, 平, 100, 52.98, 7.649
2018-12-21 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 900, 6.3, 7.835
2018-12-21 15:00:00, 600999.XSHG, 招商证券, 卖, 平, 500, 12.93, 8.4045
2018-12-24 15:00:00, 600406.XSHG, 国电南瑞, 卖, 平, 300, 18.25, 7.7375
2018-12-24 15:00:00, 600900.XSHG, 长江电力, 买, 开, 300, 15.18, 5.0
2018-12-24 15:00:00, 601601.XSHG, 中国太保, 买, 开, 200, 28.98, 5.0
2018-12-24 15:00:00, 601668.XSHG, 中国建筑, 买, 开, 1000, 5.7, 5.0
2018-12-24 15:00:00, 000858.XSHE, 五粮液, 买, 开, 100, 50.96, 5.0
2018-12-24 15:00:00, 601800.XSHG, 中国交建, 买, 开, 500, 11.71, 5.0
2019-01-02 15:00:00, 601601.XSHG, 中国太保, 卖, 平, 200, 27.4, 7.74
2019-01-02 15:00:00, 601800.XSHG, 中国交建, 卖, 平, 500, 11.1, 7.775
2019-01-03 15:00:00, 600104.XSHG, 上汽集团, 买, 开, 200, 24.78, 5.0
2019-01-04 15:00:00, 600104.XSHG, 上汽集团, 买, 开, 100, 24.75, 5.0
2019-01-07 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 1100, 5.24, 7.882
2019-01-07 15:00:00, 600104.XSHG, 上汽集团, 卖, 平, 300, 24.6, 9.594
2019-01-07 15:00:00, 601328.XSHG, 交通银行, 买, 开, 1000, 5.83, 5.0
2019-01-07 15:00:00, 600900.XSHG, 长江电力, 买, 开, 100, 15.24, 5.0
2019-01-07 15:00:00, 601766.XSHG, 中国中车, 买, 开, 600, 9.23, 5.0
2019-01-08 15:00:00, 601766.XSHG, 中国中车, 卖, 平, 600, 9.3, 7.79
2019-01-08 15:00:00, 601766.XSHG, 中国中车, 买, 开, 600, 9.3, 5.0
2019-01-10 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 1700, 3.51, 7.9835
2019-01-14 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1100, 5.2, 5.0
2019-01-14 15:00:00, 601939.XSHG, 建设银行, 买, 开, 900, 6.3, 5.0
2019-01-15 15:00:00, 601088.XSHG, 中国神华, 卖, 平, 300, 18.67, 7.8005
2019-01-15 15:00:00, 600900.XSHG, 长江电力, 卖, 平, 400, 15.4, 8.08
2019-01-15 15:00:00, 601857.XSHG, 中国石油, 买, 开, 100, 7.34, 5.0
2019-01-15 15:00:00, 600028.XSHG, 中国石化, 买, 开, 1100, 5.33, 5.0
2019-01-16 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 800, 7.34, 7.936
2019-01-16 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 900, 6.41, 7.8845
2019-01-16 15:00:00, 601088.XSHG, 中国神华, 买, 开, 300, 18.6, 5.0
2019-01-16 15:00:00, 002415.XSHE, 海康威视, 买, 开, 200, 29.18, 5.0
2019-01-16 15:00:00, 601138.XSHG, 工业富联, 买, 开, 400, 12.12, 5.0
2019-01-17 15:00:00, 600028.XSHG, 中国石化, 卖, 平, 1100, 5.36, 7.948
2019-01-17 15:00:00, 601857.XSHG, 中国石油, 买, 开, 900, 7.31, 5.2632
2019-01-21 15:00:00, 601988.XSHG, 中国银行, 卖, 平, 1800, 3.57, 8.3538
2019-01-23 15:00:00, 601138.XSHG, 工业富联, 卖, 平, 400, 11.84, 7.368
2019-01-23 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 900, 7.26, 8.4942
2019-01-23 15:00:00, 600036.XSHG, 招商银行, 买, 开, 200, 27.16, 5.0
2019-01-23 15:00:00, 600000.XSHG, 浦发银行, 买, 开, 500, 10.27, 5.0
2019-01-23 15:00:00, 601766.XSHG, 中国中车, 卖, 平, 600, 8.69, 7.607
2019-01-24 15:00:00, 000333.XSHE, 美的集团, 买, 开, 100, 41.59, 5.0
2019-01-28 15:00:00, 601398.XSHG, 工商银行, 买, 开, 400, 5.5, 5.0
2019-01-29 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 300, 5.54, 5.831
2019-01-30 15:00:00, 601288.XSHG, 农业银行, 买, 开, 2200, 3.68, 6.4768
2019-02-22 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 1200, 5.55, 8.658
2019-02-22 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 2200, 3.68, 10.5248
2019-02-22 15:00:00, 600104.XSHG, 上汽集团, 买, 开, 200, 28.41, 5.0
2019-02-25 15:00:00, 601668.XSHG, 中国建筑, 卖, 平, 1000, 6.32, 8.216
2019-02-25 15:00:00, 600009.XSHG, 上海机场, 买, 开, 100, 59.45, 5.0
2019-02-25 15:00:00, 002714.XSHE, 牧原股份, 买, 开, 100, 45.91, 5.0
2019-02-27 15:00:00, 600009.XSHG, 上海机场, 卖, 平, 100, 55.88, 7.794
2019-02-28 15:00:00, 600009.XSHG, 上海机场, 买, 开, 100, 57.26, 5.0
2019-03-07 15:00:00, 600104.XSHG, 上汽集团, 卖, 平, 200, 27.01, 7.701
2019-03-07 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1700, 5.76, 7.8336
2019-03-08 15:00:00, 600036.XSHG, 招商银行, 卖, 平, 200, 30.78, 8.078
2019-03-08 15:00:00, 000333.XSHE, 美的集团, 卖, 平, 100, 45.8, 7.29
2019-03-08 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 700, 5.59, 6.9565
2019-03-08 15:00:00, 601939.XSHG, 建设银行, 买, 开, 800, 6.91, 5.0
2019-03-11 15:00:00, 601328.XSHG, 交通银行, 卖, 平, 1000, 6.32, 8.216
2019-03-11 15:00:00, 601088.XSHG, 中国神华, 卖, 平, 300, 20.11, 8.0165
2019-03-11 15:00:00, 002415.XSHE, 海康威视, 卖, 平, 200, 35.5, 9.23
2019-03-11 15:00:00, 601398.XSHG, 工商银行, 买, 开, 200, 5.61, 5.0
2019-03-11 15:00:00, 601857.XSHG, 中国石油, 买, 开, 900, 7.71, 5.5512
2019-03-11 15:00:00, 601288.XSHG, 农业银行, 买, 开, 1900, 3.71, 5.6392
2019-03-11 15:00:00, 601318.XSHG, 中国平安, 买, 开, 100, 68.79, 5.5032
2019-03-12 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 1200, 5.62, 8.7672
2019-03-12 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 1900, 3.74, 9.2378
2019-03-12 15:00:00, 601328.XSHG, 交通银行, 买, 开, 1000, 6.34, 5.072
2019-03-12 15:00:00, 601166.XSHG, 兴业银行, 买, 开, 300, 17.97, 5.0
2019-03-12 15:00:00, 600900.XSHG, 长江电力, 买, 开, 400, 16.35, 5.232
2019-03-13 15:00:00, 600000.XSHG, 浦发银行, 卖, 平, 500, 11.44, 7.86
2019-03-13 15:00:00, 600009.XSHG, 上海机场, 卖, 平, 100, 56.34, 7.817
2019-03-13 15:00:00, 601328.XSHG, 交通银行, 卖, 平, 1000, 6.36, 8.268
2019-03-13 15:00:00, 600900.XSHG, 长江电力, 卖, 平, 400, 16.04, 8.3408
2019-03-13 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1100, 5.58, 5.0
2019-03-13 15:00:00, 601088.XSHG, 中国神华, 买, 开, 300, 19.97, 5.0
2019-03-13 15:00:00, 600900.XSHG, 长江电力, 买, 开, 400, 16.04, 5.1328
2019-03-13 15:00:00, 601138.XSHG, 工业富联, 买, 开, 400, 15.32, 5.0
2019-03-15 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 900, 7.7, 9.009
2019-03-15 15:00:00, 601138.XSHG, 工业富联, 卖, 平, 400, 14.86, 7.972
2019-03-15 15:00:00, 601211.XSHG, 国泰海通, 买, 开, 300, 19.25, 5.0
2019-03-15 15:00:00, 601169.XSHG, 北京银行, 买, 开, 1100, 6.26, 5.5088
2019-03-18 15:00:00, 600900.XSHG, 长江电力, 卖, 平, 400, 16.75, 8.71
2019-03-18 15:00:00, 601169.XSHG, 北京银行, 卖, 平, 1100, 6.36, 9.0948
2019-03-18 15:00:00, 600050.XSHG, 中国联通, 买, 开, 1100, 7.07, 6.2216
2019-03-18 15:00:00, 601066.XSHG, 中信建投, 买, 开, 200, 26.5, 5.0
2019-03-19 15:00:00, 601211.XSHG, 国泰海通, 卖, 平, 300, 19.61, 7.9415
2019-03-19 15:00:00, 601066.XSHG, 中信建投, 买, 开, 100, 25.66, 5.0
2019-03-20 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 800, 7.14, 7.856
2019-03-20 15:00:00, 601088.XSHG, 中国神华, 卖, 平, 300, 20.5, 8.075
2019-03-20 15:00:00, 600018.XSHG, 上港集团, 买, 开, 800, 7.17, 5.0
2019-03-20 15:00:00, 000938.XSHE, 紫光股份, 买, 开, 100, 43.54, 5.0
2019-03-22 15:00:00, 601066.XSHG, 中信建投, 卖, 平, 300, 24.5, 9.555
2019-03-25 15:00:00, 000938.XSHE, 紫光股份, 卖, 平, 100, 43.37, 7.1685
2019-03-25 15:00:00, 601939.XSHG, 建设银行, 买, 开, 900, 6.84, 5.0
2019-03-25 15:00:00, 601857.XSHG, 中国石油, 买, 开, 800, 7.6, 5.0
2019-03-26 15:00:00, 600050.XSHG, 中国联通, 卖, 平, 1100, 6.58, 9.4094
2019-03-26 15:00:00, 601398.XSHG, 工商银行, 买, 开, 200, 5.45, 5.0
2019-03-26 15:00:00, 601939.XSHG, 建设银行, 买, 开, 100, 6.81, 5.0
2019-03-27 15:00:00, 601628.XSHG, 中国人寿, 买, 开, 200, 26.99, 5.0
2019-03-29 15:00:00, 600011.XSHG, 华能国际, 买, 开, 1000, 6.56, 5.248
2019-04-01 15:00:00, 601166.XSHG, 兴业银行, 卖, 平, 300, 18.65, 7.7975
2019-04-01 15:00:00, 600036.XSHG, 招商银行, 买, 开, 100, 34.08, 5.0
2019-04-02 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 800, 7.66, 8.064
2019-04-02 15:00:00, 601628.XSHG, 中国人寿, 卖, 平, 200, 28.9, 7.89
2019-04-02 15:00:00, 600036.XSHG, 招商银行, 买, 开, 100, 34.49, 5.0
2019-04-02 15:00:00, 600276.XSHG, 恒瑞医药, 买, 开, 100, 65.28, 5.2224
2019-04-03 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 1300, 5.7, 9.633
2019-04-08 15:00:00, 600011.XSHG, 华能国际, 卖, 平, 1000, 6.61, 8.593
2019-04-09 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1000, 5.78, 5.0
2019-04-09 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 100, 7.33, 5.3665
2019-04-10 15:00:00, 601398.XSHG, 工商银行, 买, 开, 100, 5.75, 5.0
2019-04-15 15:00:00, 601857.XSHG, 中国石油, 买, 开, 800, 7.61, 5.0
2019-04-16 15:00:00, 600900.XSHG, 长江电力, 买, 开, 400, 16.78, 5.3696
2019-04-26 15:00:00, 000858.XSHE, 五粮液, 卖, 平, 100, 102.27, 13.2951
2019-04-26 15:00:00, 600018.XSHG, 上港集团, 卖, 平, 800, 7.88, 8.1952
2019-04-26 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 900, 7.26, 8.4942
2019-04-26 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 1100, 5.71, 8.1653
2019-04-26 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1200, 5.71, 5.4816
2019-04-26 15:00:00, 601939.XSHG, 建设银行, 买, 开, 1000, 7.26, 5.808
2019-04-26 15:00:00, 601857.XSHG, 中国石油, 买, 开, 100, 7.42, 5.0
2019-04-29 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 1000, 7.41, 9.633
2019-04-29 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 1200, 5.8, 9.048
2019-04-29 15:00:00, 601138.XSHG, 工业富联, 买, 开, 400, 15.5, 5.0
2019-04-29 15:00:00, 601766.XSHG, 中国中车, 买, 开, 800, 8.5, 5.44
2019-04-29 15:00:00, 601800.XSHG, 中国交建, 买, 开, 500, 12.29, 5.0
2019-04-29 15:00:00, 601688.XSHG, 华泰证券, 买, 开, 300, 20.47, 5.0
2019-04-30 15:00:00, 600276.XSHG, 恒瑞医药, 卖, 平, 100, 65.75, 8.5475
2019-04-30 15:00:00, 601066.XSHG, 中信建投, 买, 开, 400, 23.36, 7.4752
2019-05-06 15:00:00, 601318.XSHG, 中国平安, 卖, 平, 100, 81.2, 10.556
2019-05-06 15:00:00, 601138.XSHG, 工业富联, 卖, 平, 400, 13.92, 7.784
2019-05-06 15:00:00, 601800.XSHG, 中国交建, 卖, 平, 500, 11.11, 7.7775
2019-05-07 15:00:00, 600837.XSHG, 海通证券, 买, 开, 500, 12.67, 5.068
2019-05-07 15:00:00, 600025.XSHG, 华能水电, 买, 开, 1700, 3.91, 5.3176
2019-05-07 15:00:00, 601688.XSHG, 华泰证券, 卖, 平, 300, 18.45, 7.7675
2019-05-07 15:00:00, 601066.XSHG, 中信建投, 卖, 平, 400, 21.66, 11.2632
2019-05-08 15:00:00, 601211.XSHG, 国泰海通, 买, 开, 400, 16.95, 5.424
2019-05-09 15:00:00, 601688.XSHG, 华泰证券, 买, 开, 400, 18.08, 5.7856
2019-05-09 15:00:00, 600036.XSHG, 招商银行, 卖, 平, 200, 32.42, 8.4292
2019-05-10 15:00:00, 600000.XSHG, 浦发银行, 买, 开, 600, 11.32, 5.4336
2019-05-13 15:00:00, 600011.XSHG, 华能国际, 买, 开, 1000, 6.58, 5.264
2019-05-14 15:00:00, 601766.XSHG, 中国中车, 卖, 平, 800, 8.03, 8.3512
2019-05-15 15:00:00, 600547.XSHG, 山东黄金, 买, 开, 200, 31.55, 5.048
2019-05-17 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 900, 7.2, 8.424
2019-05-17 15:00:00, 600011.XSHG, 华能国际, 卖, 平, 1000, 6.14, 8.07
2019-05-20 15:00:00, 601939.XSHG, 建设银行, 买, 开, 900, 6.96, 5.0112
2019-05-20 15:00:00, 600547.XSHG, 山东黄金, 卖, 平, 200, 29.71, 7.971
2019-05-21 15:00:00, 601988.XSHG, 中国银行, 买, 开, 1600, 3.8, 5.0
2019-05-22 15:00:00, 600900.XSHG, 长江电力, 卖, 平, 400, 16.88, 8.7776
2019-05-23 15:00:00, 601988.XSHG, 中国银行, 卖, 平, 1600, 3.79, 8.032
2019-05-23 15:00:00, 601988.XSHG, 中国银行, 买, 开, 1700, 3.79, 5.1544
2019-05-24 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1100, 5.7, 5.016
2019-05-24 15:00:00, 601288.XSHG, 农业银行, 买, 开, 1700, 3.69, 5.0184
2019-05-24 15:00:00, 600837.XSHG, 海通证券, 卖, 平, 500, 12.02, 8.005
2019-05-27 15:00:00, 601988.XSHG, 中国银行, 卖, 平, 1700, 3.81, 8.4201
2019-05-27 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 1700, 3.7, 8.177
2019-05-27 15:00:00, 601288.XSHG, 农业银行, 买, 开, 1700, 3.7, 5.032
2019-05-27 15:00:00, 600028.XSHG, 中国石化, 买, 开, 1100, 5.43, 5.0
2019-05-28 15:00:00, 601688.XSHG, 华泰证券, 卖, 平, 400, 19.3, 10.036
2019-05-28 15:00:00, 601398.XSHG, 工商银行, 买, 开, 100, 5.67, 5.0
2019-05-29 15:00:00, 002714.XSHE, 牧原股份, 卖, 平, 100, 59.21, 7.9605
2019-05-29 15:00:00, 601288.XSHG, 农业银行, 买, 开, 100, 3.68, 5.0
2019-05-29 15:00:00, 600028.XSHG, 中国石化, 买, 开, 100, 5.41, 5.0
2019-05-30 15:00:00, 600025.XSHG, 华能水电, 卖, 平, 1700, 4.03, 8.9063
2019-05-30 15:00:00, 601628.XSHG, 中国人寿, 买, 开, 200, 26.37, 5.0
2019-05-30 15:00:00, 000651.XSHE, 格力电器, 买, 开, 100, 52.94, 5.0
2019-05-31 15:00:00, 601628.XSHG, 中国人寿, 卖, 平, 200, 26.12, 7.612
2019-05-31 15:00:00, 601857.XSHG, 中国石油, 买, 开, 900, 7.15, 5.148
2019-05-31 15:00:00, 601211.XSHG, 国泰海通, 卖, 平, 400, 16.07, 8.3564
2019-06-03 15:00:00, 601988.XSHG, 中国银行, 买, 开, 1800, 3.7, 5.328
2019-06-04 15:00:00, 600000.XSHG, 浦发银行, 卖, 平, 600, 11.35, 8.853
2019-06-10 15:00:00, 600000.XSHG, 浦发银行, 买, 开, 500, 11.61, 5.0
2019-06-10 15:00:00, 600104.XSHG, 上汽集团, 买, 开, 200, 24.28, 5.0
2019-06-10 15:00:00, 600016.XSHG, 民生银行, 买, 开, 1000, 6.23, 5.0
2019-06-17 15:00:00, 600104.XSHG, 上汽集团, 卖, 平, 200, 24.36, 7.436
2019-06-17 15:00:00, 601318.XSHG, 中国平安, 买, 开, 100, 79.92, 6.3936
2019-07-01 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 1800, 3.62, 8.4708
2019-07-01 15:00:00, 601398.XSHG, 工商银行, 买, 开, 100, 5.92, 5.0
2019-07-02 15:00:00, 601988.XSHG, 中国银行, 卖, 平, 1800, 3.77, 8.8218
2019-07-02 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 100, 5.93, 5.2965
2019-07-02 15:00:00, 600585.XSHG, 海螺水泥, 买, 开, 100, 42.59, 5.0
2019-07-03 15:00:00, 600000.XSHG, 浦发银行, 卖, 平, 500, 11.56, 7.89
2019-07-03 15:00:00, 601398.XSHG, 工商银行, 买, 开, 200, 5.67, 5.0
2019-07-04 15:00:00, 601088.XSHG, 中国神华, 买, 开, 300, 20.53, 5.0
2019-07-05 15:00:00, 601398.XSHG, 工商银行, 买, 开, 200, 5.67, 5.0
2019-07-09 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 1600, 5.58, 11.6064
2019-07-09 15:00:00, 600028.XSHG, 中国石化, 卖, 平, 1200, 5.26, 8.2056
2019-07-09 15:00:00, 600016.XSHG, 民生银行, 卖, 平, 1000, 5.98, 7.99
2019-07-09 15:00:00, 601088.XSHG, 中国神华, 卖, 平, 300, 18.99, 7.8485
2019-07-09 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1200, 5.58, 5.3568
2019-07-09 15:00:00, 601288.XSHG, 农业银行, 买, 开, 1900, 3.58, 5.4416
2019-07-10 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 1200, 5.55, 8.658
2019-07-10 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1200, 5.55, 5.328
2019-07-10 15:00:00, 601939.XSHG, 建设银行, 买, 开, 100, 6.99, 5.0
2019-07-10 15:00:00, 601288.XSHG, 农业银行, 买, 开, 100, 3.59, 5.0
2019-07-10 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 900, 6.66, 7.997
2019-07-11 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 1200, 5.57, 8.6892
2019-07-11 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1200, 5.57, 5.3472
2019-07-11 15:00:00, 600104.XSHG, 上汽集团, 买, 开, 200, 25.53, 5.0
2019-07-11 15:00:00, 601998.XSHG, 中信银行, 买, 开, 1100, 5.86, 5.1568
2019-07-12 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 1200, 5.62, 8.7672
2019-07-12 15:00:00, 600276.XSHG, 恒瑞医药, 买, 开, 100, 66.45, 5.316
2019-07-12 15:00:00, 601238.XSHG, 广汽集团, 买, 开, 600, 11.25, 5.4
2019-07-12 15:00:00, 002475.XSHE, 立讯精密, 买, 开, 300, 19.5, 5.0
2019-07-15 15:00:00, 600585.XSHG, 海螺水泥, 卖, 平, 100, 41.48, 7.074
2019-07-15 15:00:00, 600887.XSHG, 伊利股份, 买, 开, 200, 33.72, 5.3952
2019-07-16 15:00:00, 601318.XSHG, 中国平安, 卖, 平, 100, 86.95, 11.3035
2019-07-16 15:00:00, 600104.XSHG, 上汽集团, 卖, 平, 200, 23.96, 7.396
2019-07-16 15:00:00, 601211.XSHG, 国泰海通, 买, 开, 300, 18.14, 5.0
2019-07-17 15:00:00, 601238.XSHG, 广汽集团, 卖, 平, 600, 11.22, 8.7516
2019-07-17 15:00:00, 601211.XSHG, 国泰海通, 买, 开, 100, 18.03, 5.0
2019-07-18 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 1000, 7.23, 9.399
2019-07-18 15:00:00, 601633.XSHG, 长城汽车, 买, 开, 800, 8.27, 5.2928
2019-07-19 15:00:00, 002032.XSHE, 苏泊尔, 买, 开, 100, 68.01, 5.4408
2019-07-22 15:00:00, 601211.XSHG, 国泰海通, 卖, 平, 400, 17.81, 9.2612
2019-07-22 15:00:00, 601939.XSHG, 建设银行, 买, 开, 1000, 7.22, 5.776
2019-07-22 15:00:00, 601857.XSHG, 中国石油, 买, 开, 1100, 6.45, 5.676
2019-07-30 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 2000, 3.61, 9.386
2019-07-30 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1300, 5.66, 5.8864
2019-07-30 15:00:00, 600887.XSHG, 伊利股份, 卖, 平, 200, 31.95, 8.307
2019-08-05 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 1000, 7.1, 9.23
2019-08-05 15:00:00, 601939.XSHG, 建设银行, 买, 开, 900, 7.1, 5.112
2019-08-06 15:00:00, 601398.XSHG, 工商银行, 买, 开, 100, 5.41, 5.0
2019-08-06 15:00:00, 601633.XSHG, 长城汽车, 卖, 平, 800, 7.5, 8.0
2019-08-07 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 100, 5.39, 5.2695
2019-08-07 15:00:00, 601988.XSHG, 中国银行, 买, 开, 1800, 3.52, 5.0688
2019-08-08 15:00:00, 002475.XSHE, 立讯精密, 卖, 平, 300, 21.53, 8.3967
2019-08-08 15:00:00, 300498.XSHE, 温氏股份, 买, 开, 100, 42.76, 5.0
2019-08-08 15:00:00, 002594.XSHE, 比亚迪, 买, 开, 100, 50.86, 5.0
2019-08-13 15:00:00, 002032.XSHE, 苏泊尔, 卖, 平, 100, 69.09, 8.9817
2019-08-13 15:00:00, 600104.XSHG, 上汽集团, 买, 开, 400, 23.93, 7.6576
2019-08-13 15:00:00, 300498.XSHE, 温氏股份, 卖, 平, 100, 40.49, 7.0245
2019-08-14 15:00:00, 000651.XSHE, 格力电器, 卖, 平, 100, 51.56, 7.578
2019-08-14 15:00:00, 600104.XSHG, 上汽集团, 卖, 平, 100, 24.4, 6.22
2019-08-15 15:00:00, 600547.XSHG, 山东黄金, 买, 开, 100, 50.59, 5.0
2019-08-15 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 1100, 6.1, 8.723
2019-08-16 15:00:00, 600346.XSHG, 恒力石化, 买, 开, 500, 13.2, 5.28
2019-08-16 15:00:00, 601899.XSHG, 紫金矿业, 买, 开, 2000, 3.71, 5.936
2019-08-19 15:00:00, 601899.XSHG, 紫金矿业, 卖, 平, 2000, 3.68, 9.568
2019-08-19 15:00:00, 601398.XSHG, 工商银行, 买, 开, 200, 5.47, 5.0
2019-08-20 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 100, 5.42, 5.271
2019-08-23 15:00:00, 600104.XSHG, 上汽集团, 卖, 平, 300, 24.6, 9.594
2019-08-23 15:00:00, 601138.XSHG, 工业富联, 买, 开, 500, 14.95, 5.98
2019-08-26 15:00:00, 601939.XSHG, 建设银行, 买, 开, 200, 6.93, 5.0
2019-08-28 15:00:00, 601138.XSHG, 工业富联, 卖, 平, 500, 14.08, 9.152
2019-08-29 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 100, 6.94, 5.347
2019-08-30 15:00:00, 601998.XSHG, 中信银行, 卖, 平, 1100, 5.59, 8.0745
2019-08-30 15:00:00, 601628.XSHG, 中国人寿, 买, 开, 200, 28.85, 5.0
2019-09-05 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 1000, 7.09, 9.217
2019-09-06 15:00:00, 002594.XSHE, 比亚迪, 卖, 平, 100, 50.49, 7.5245
2019-09-06 15:00:00, 300498.XSHE, 温氏股份, 买, 开, 100, 40.33, 5.0
2019-09-09 15:00:00, 601939.XSHG, 建设银行, 买, 开, 1000, 7.09, 5.672
2019-09-10 15:00:00, 600547.XSHG, 山东黄金, 卖, 平, 140, 37.49, 7.6243
2019-09-10 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 100, 5.5, 5.275
2019-09-11 15:00:00, 600036.XSHG, 招商银行, 买, 开, 100, 35.05, 5.0
2019-09-12 15:00:00, 600036.XSHG, 招商银行, 买, 开, 100, 35.29, 5.0
2019-09-12 15:00:00, 601138.XSHG, 工业富联, 买, 开, 500, 15.31, 6.124
2019-09-17 15:00:00, 600036.XSHG, 招商银行, 卖, 平, 200, 34.79, 9.0454
2019-09-17 15:00:00, 300498.XSHE, 温氏股份, 卖, 平, 100, 38.29, 6.9145
2019-09-17 15:00:00, 601138.XSHG, 工业富联, 卖, 平, 500, 14.17, 9.2105
2019-09-18 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 200, 5.5, 5.55
2019-09-18 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 100, 7.05, 5.3525
2019-09-18 15:00:00, 601288.XSHG, 农业银行, 买, 开, 1700, 3.48, 5.0
2019-09-19 15:00:00, 601398.XSHG, 工商银行, 买, 开, 100, 5.5, 5.0
2019-09-20 15:00:00, 600036.XSHG, 招商银行, 买, 开, 100, 34.51, 5.0
2019-09-20 15:00:00, 600028.XSHG, 中国石化, 买, 开, 1200, 5.07, 5.0
2019-09-23 15:00:00, 601398.XSHG, 工商银行, 买, 开, 600, 5.48, 5.0
2019-09-24 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 900, 6.96, 8.1432
2019-09-24 15:00:00, 601939.XSHG, 建设银行, 买, 开, 900, 6.96, 5.0112
2019-09-25 15:00:00, 601988.XSHG, 中国银行, 卖, 平, 1800, 3.59, 8.4006
2019-09-25 15:00:00, 600028.XSHG, 中国石化, 卖, 平, 1200, 5.01, 8.006
2019-09-25 15:00:00, 601319.XSHG, 中国人保, 买, 开, 700, 8.8, 5.0
2019-09-25 15:00:00, 002415.XSHE, 海康威视, 买, 开, 100, 33.06, 5.0
2019-09-26 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 1700, 3.5, 7.975
2019-09-26 15:00:00, 601319.XSHG, 中国人保, 卖, 平, 700, 8.7, 8.045
2019-09-26 15:00:00, 002415.XSHE, 海康威视, 卖, 平, 100, 33.2, 6.66
2019-09-26 15:00:00, 601319.XSHG, 中国人保, 买, 开, 700, 8.7, 5.0
