日期,账户类型,可用资金,总权益,市值,保证金,费用
2018-05-02 15:30:00, 股票, 15787.0205, 70733.0205, 54946.0, --, 36.0156
2018-05-03 15:30:00, 股票, 31270.8518, 71078.8518, 39808.0, --, 35.1687
2018-05-04 15:30:00, 股票, 17087.6692, 70821.6692, 53734.0, --, 25.1826
2018-05-07 15:30:00, 股票, 3727.1454, 71335.1454, 67608.0, --, 39.5238
2018-05-08 15:30:00, 股票, 318.8132, 72113.8132, 71795.0, --, 14.3322
2018-05-09 15:30:00, 股票, 23167.6405, 72555.6405, 49388.0, --, 34.1727
2018-05-10 15:30:00, 股票, 18461.6405, 72589.6405, 54128.0, --, 5.0
2018-05-11 15:30:00, 股票, 17731.6405, 72761.6405, 55030.0, --, 5.0
2018-05-14 15:30:00, 股票, 24133.3075, 73440.3075, 49307.0, --, 8.333
2018-05-15 15:30:00, 股票, 16313.5475, 73506.5475, 57193.0, --, 10.76
2018-05-16 15:30:00, 股票, 16313.5475, 72624.5475, 56311.0, --, 0
2018-05-17 15:30:00, 股票, 16313.5475, 71955.5475, 55642.0, --, 0
2018-05-18 15:30:00, 股票, 11181.0431, 73055.0431, 61874.0, --, 19.5044
2018-05-21 15:30:00, 股票, 6333.0431, 73139.0431, 66806.0, --, 5.0
2018-05-22 15:30:00, 股票, 7521.4461, 72662.4461, 65141.0, --, 5.597
2018-05-23 15:30:00, 股票, 12082.3407, 71345.3407, 59263.0, --, 27.1054
2018-05-24 15:30:00, 股票, 14980.6717, 70981.6717, 56001.0, --, 39.669
2018-05-25 15:30:00, 股票, 5399.6549, 70977.6549, 65578.0, --, 24.0168
2018-05-28 15:30:00, 股票, 1191.1178, 71125.1178, 69934.0, --, 18.5371
2018-05-29 15:30:00, 股票, 1191.1178, 71117.1178, 69926.0, --, 0
2018-05-30 15:30:00, 股票, 12062.4853, 69345.4853, 57283.0, --, 31.6325
2018-05-31 15:30:00, 股票, 11000.1113, 70565.1113, 59565.0, --, 20.374
2018-06-01 15:30:00, 股票, 3593.1905, 70387.1905, 66794.0, --, 5.9208
2018-06-04 15:30:00, 股票, 3593.1905, 70857.1905, 67264.0, --, 0
2018-06-05 15:30:00, 股票, 3993.1905, 71476.1905, 67483.0, --, 0
2018-06-06 15:30:00, 股票, 3993.1905, 71448.1905, 67455.0, --, 0
2018-06-07 15:30:00, 股票, 17937.7889, 71436.7889, 53499.0, --, 27.4016
2018-06-08 15:30:00, 股票, 10239.7951, 70955.7951, 60716.0, --, 11.9938
2018-06-11 15:30:00, 股票, 9600.7951, 70319.7951, 60719.0, --, 5.0
2018-06-12 15:30:00, 股票, 1087.168, 70789.168, 69702.0, --, 20.6271
2018-06-13 15:30:00, 股票, 1087.168, 70360.168, 69273.0, --, 0
2018-06-14 15:30:00, 股票, 5016.2, 70206.2, 65190.0, --, 6.968
2018-06-15 15:30:00, 股票, 5016.2, 70546.2, 65530.0, --, 0
2018-06-19 15:30:00, 股票, 7676.9553, 70008.9553, 62332.0, --, 20.2447
2018-06-20 15:30:00, 股票, 7742.562, 69573.562, 61831.0, --, 29.3933
2018-06-21 15:30:00, 股票, 13298.5194, 68696.5194, 55398.0, --, 22.0426
2018-06-22 15:30:00, 股票, 20667.2967, 68337.2967, 47670.0, --, 32.2227
2018-06-25 15:30:00, 股票, 23630.0627, 67632.0627, 44002.0, --, 35.234
2018-06-26 15:30:00, 股票, 19875.0627, 66949.0627, 47074.0, --, 15.0
2018-06-27 15:30:00, 股票, 27294.8233, 66268.8233, 38974.0, --, 14.2394
2018-06-28 15:30:00, 股票, 33639.2155, 65784.2155, 32145.0, --, 27.6078
2018-06-29 15:30:00, 股票, 3365.0155, 66298.0155, 62933.0, --, 24.2
2018-07-02 15:30:00, 股票, 34746.9607, 64010.9607, 29264.0, --, 64.0548
2018-07-03 15:30:00, 股票, 16335.9607, 64250.9607, 47915.0, --, 20.0
2018-07-04 15:30:00, 股票, 19493.6342, 63690.6342, 44197.0, --, 21.3265
2018-07-05 15:30:00, 股票, 18957.5912, 63903.5912, 44946.0, --, 17.043
2018-07-06 15:30:00, 股票, 2145.5912, 64346.5912, 62201.0, --, 15.0
2018-07-09 15:30:00, 股票, 2145.5912, 66359.5912, 64214.0, --, 0
2018-07-10 15:30:00, 股票, 2429.3972, 66853.3972, 64424.0, --, 34.194
2018-07-11 15:30:00, 股票, 1005.4172, 66029.4172, 65024.0, --, 34.98
2018-07-12 15:30:00, 股票, 2961.7895, 67481.7895, 64520.0, --, 64.6277
2018-07-13 15:30:00, 股票, 7576.4954, 67486.4954, 59910.0, --, 36.2941
2018-07-16 15:30:00, 股票, 23006.4932, 66919.4932, 43913.0, --, 24.0022
2018-07-17 15:30:00, 股票, 16047.7345, 66350.7345, 50303.0, --, 32.8587
2018-07-18 15:30:00, 股票, 21806.06, 66307.06, 44501.0, --, 22.6745
2018-07-19 15:30:00, 股票, 29036.648, 66131.648, 37095.0, --, 9.412
2018-07-20 15:30:00, 股票, 24625.6243, 67391.6243, 42766.0, --, 35.0237
2018-07-23 15:30:00, 股票, 9880.8379, 68017.8379, 58137.0, --, 11.7864
2018-07-24 15:30:00, 股票, 3701.8379, 68743.8379, 65042.0, --, 5.0
2018-07-25 15:30:00, 股票, 3701.8379, 68881.8379, 65180.0, --, 0
2018-07-26 15:30:00, 股票, 7912.2001, 68272.2001, 60360.0, --, 22.6378
2018-07-27 15:30:00, 股票, 7912.2001, 67634.2001, 59722.0, --, 0
2018-07-30 15:30:00, 股票, 7912.2001, 67764.2001, 59852.0, --, 0
2018-07-31 15:30:00, 股票, 702.5776, 67762.5776, 67060.0, --, 19.6225
2018-08-01 15:30:00, 股票, 5912.9686, 66627.9686, 60715.0, --, 7.609
2018-08-02 15:30:00, 股票, 20364.555, 65377.555, 45013.0, --, 36.4136
2018-08-03 15:30:00, 股票, 14617.7366, 65282.7366, 50665.0, --, 38.8184
2018-08-06 15:30:00, 股票, 12162.1905, 65093.1905, 52931.0, --, 17.5461
2018-08-07 15:30:00, 股票, 2158.6105, 66169.6105, 64011.0, --, 23.58
2018-08-08 15:30:00, 股票, 6360.6915, 65106.6915, 58746.0, --, 12.919
2018-08-09 15:30:00, 股票, 346.779, 66027.779, 65681.0, --, 17.9125
2018-08-10 15:30:00, 股票, 11463.213, 64909.213, 53446.0, --, 15.566
2018-08-13 15:30:00, 股票, 10172.789, 64246.789, 54074.0, --, 18.424
2018-08-14 15:30:00, 股票, 6159.9949, 64310.9949, 58151.0, --, 18.7941
2018-08-15 15:30:00, 股票, 6159.9949, 62993.9949, 56834.0, --, 0
2018-08-16 15:30:00, 股票, 23186.8462, 62745.8462, 39559.0, --, 24.1487
2018-08-17 15:30:00, 股票, 19229.8919, 62471.8919, 43242.0, --, 25.9543
2018-08-20 15:30:00, 股票, 3181.8599, 63438.8599, 60257.0, --, 15.032
2018-08-21 15:30:00, 股票, 3181.8599, 64831.8599, 61650.0, --, 0
2018-08-22 15:30:00, 股票, 125.6519, 64668.6519, 64543.0, --, 16.208
2018-08-23 15:30:00, 股票, 16632.5244, 64927.5244, 48295.0, --, 41.1275
2018-08-24 15:30:00, 股票, 6045.0404, 65289.0404, 59244.0, --, 11.484
2018-08-27 15:30:00, 股票, 7660.2299, 66070.2299, 58410.0, --, 5.8105
2018-08-28 15:30:00, 股票, 5845.2299, 65883.2299, 60038.0, --, 5.0
2018-08-29 15:30:00, 股票, 350.2299, 65807.2299, 65457.0, --, 5.0
2018-08-30 15:30:00, 股票, 350.2299, 65174.2299, 64824.0, --, 0
2018-08-31 15:30:00, 股票, 350.2299, 64948.2299, 64598.0, --, 0
2018-09-03 15:30:00, 股票, 5286.1386, 64711.1386, 59425.0, --, 46.0913
2018-09-04 15:30:00, 股票, 11046.2546, 65329.2546, 54283.0, --, 7.884
2018-09-05 15:30:00, 股票, 11046.2546, 64238.2546, 53192.0, --, 0
2018-09-06 15:30:00, 股票, 12517.8726, 63805.8726, 51288.0, --, 18.382
2018-09-07 15:30:00, 股票, 10556.1737, 64097.1737, 53541.0, --, 51.6989
2018-09-10 15:30:00, 股票, 13116.2427, 63714.2427, 50598.0, --, 26.931
2018-09-11 15:30:00, 股票, 13116.2427, 63645.2427, 50529.0, --, 0
2018-09-12 15:30:00, 股票, 5782.1019, 63233.1019, 57451.0, --, 10.1408
2018-09-13 15:30:00, 股票, 12679.6627, 63810.6627, 51131.0, --, 21.4392
2018-09-14 15:30:00, 股票, 1538.6627, 63794.6627, 62256.0, --, 10.0
2018-09-17 15:30:00, 股票, 1538.6627, 63147.6627, 61609.0, --, 0
2018-09-18 15:30:00, 股票, 1538.6627, 64620.6627, 63082.0, --, 0
2018-09-19 15:30:00, 股票, 249.8102, 65024.8102, 64775.0, --, 13.8525
2018-09-20 15:30:00, 股票, 7560.2508, 65077.2508, 57517.0, --, 28.5594
2018-09-21 15:30:00, 股票, 316.8384, 67213.8384, 66897.0, --, 19.4124
2018-09-25 15:30:00, 股票, 7265.0966, 66866.0966, 59601.0, --, 13.7418
2018-09-26 15:30:00, 股票, 7265.0966, 67139.0966, 59874.0, --, 0
2018-09-27 15:30:00, 股票, 7265.0966, 67029.0966, 59764.0, --, 0
2018-09-28 15:30:00, 股票, 455.6534, 67518.6534, 67063.0, --, 5.4432
2018-10-08 15:30:00, 股票, 5244.2554, 64730.2554, 59486.0, --, 7.398
2018-10-09 15:30:00, 股票, 12982.4273, 63979.4273, 50997.0, --, 26.8281
2018-10-10 15:30:00, 股票, 18944.7563, 64199.7563, 45255.0, --, 13.671
2018-10-11 15:30:00, 股票, 20252.4043, 62550.4043, 42298.0, --, 66.352
2018-10-12 15:30:00, 股票, 16263.8909, 63557.8909, 47294.0, --, 44.5134
2018-10-15 15:30:00, 股票, 16342.6064, 62918.6064, 46576.0, --, 26.2845
2018-10-16 15:30:00, 股票, 13379.8344, 62714.8344, 49335.0, --, 25.772
2018-10-17 15:30:00, 股票, 7008.7416, 63189.7416, 56181.0, --, 5.0928
2018-10-18 15:30:00, 股票, 12785.8141, 61528.8141, 48743.0, --, 20.9275
2018-10-19 15:30:00, 股票, 631.8141, 62745.8141, 62114.0, --, 10.0
2018-10-22 15:30:00, 股票, 7941.2994, 64543.2994, 56602.0, --, 9.5147
2018-10-23 15:30:00, 股票, 7433.7372, 63092.7372, 55659.0, --, 27.5622
2018-10-24 15:30:00, 股票, 6598.7372, 63505.7372, 56907.0, --, 5.0
2018-10-25 15:30:00, 股票, 6598.7372, 63425.7372, 56827.0, --, 0
2018-10-26 15:30:00, 股票, 6598.7372, 63625.7372, 57027.0, --, 0
2018-10-29 15:30:00, 股票, 6598.7372, 62858.7372, 56260.0, --, 0
2018-10-30 15:30:00, 股票, 6598.7372, 63224.7372, 56626.0, --, 0
2018-10-31 15:30:00, 股票, 349.7372, 63685.7372, 63336.0, --, 5.0
2018-11-01 15:30:00, 股票, 349.7372, 63322.7372, 62973.0, --, 0
2018-11-02 15:30:00, 股票, 349.7372, 64168.7372, 63819.0, --, 0
2018-11-05 15:30:00, 股票, 349.7372, 63661.7372, 63312.0, --, 0
2018-11-06 15:30:00, 股票, 349.7372, 63369.7372, 63020.0, --, 0
2018-11-07 15:30:00, 股票, 874.9527, 62902.9527, 62028.0, --, 26.7845
2018-11-08 15:30:00, 股票, 6936.7379, 63104.7379, 56168.0, --, 21.2148
2018-11-09 15:30:00, 股票, 18960.7179, 61932.7179, 42972.0, --, 16.02
2018-11-12 15:30:00, 股票, 18960.7179, 61928.7179, 42968.0, --, 0
2018-11-13 15:30:00, 股票, 19965.3355, 61863.3355, 41898.0, --, 13.3824
2018-11-14 15:30:00, 股票, 31457.2518, 61157.2518, 29700.0, --, 29.0837
2018-11-15 15:30:00, 股票, 19476.5568, 61298.5568, 41822.0, --, 22.695
2018-11-16 15:30:00, 股票, 9376.5568, 61329.5568, 51953.0, --, 10.0
2018-11-19 15:30:00, 股票, 6796.5568, 61768.5568, 54972.0, --, 5.0
2018-11-20 15:30:00, 股票, 6071.5568, 60737.5568, 54666.0, --, 5.0
2018-11-21 15:30:00, 股票, 19792.3116, 60644.3116, 40852.0, --, 35.2452
2018-11-22 15:30:00, 股票, 13213.6336, 60646.6336, 47433.0, --, 17.678
2018-11-23 15:30:00, 股票, 20201.8368, 60028.8368, 39827.0, --, 14.7968
2018-11-26 15:30:00, 股票, 13132.6528, 59980.6528, 46848.0, --, 10.184
2018-11-27 15:30:00, 股票, 13132.6528, 59696.6528, 46564.0, --, 0
2018-11-28 15:30:00, 股票, 6827.6128, 60067.6128, 53240.0, --, 5.04
2018-11-29 15:30:00, 股票, 6827.6128, 59708.6128, 52881.0, --, 0
2018-11-30 15:30:00, 股票, 6827.6128, 60028.6128, 53201.0, --, 0
2018-12-03 15:30:00, 股票, 2352.1267, 60985.1267, 58633.0, --, 31.4861
2018-12-04 15:30:00, 股票, 1351.4317, 60630.4317, 59279.0, --, 14.695
2018-12-05 15:30:00, 股票, 529.8077, 61130.8077, 60601.0, --, 12.624
2018-12-06 15:30:00, 股票, 4172.9827, 60292.9827, 56120.0, --, 6.825
2018-12-07 15:30:00, 股票, 422.9827, 60551.9827, 60129.0, --, 5.0
2018-12-10 15:30:00, 股票, 422.9827, 59754.9827, 59332.0, --, 0
2018-12-11 15:30:00, 股票, 422.9827, 60070.9827, 59648.0, --, 0
2018-12-12 15:30:00, 股票, 629.9197, 60517.9197, 59888.0, --, 16.063
2018-12-13 15:30:00, 股票, 1224.5317, 61083.5317, 59859.0, --, 15.388
2018-12-14 15:30:00, 股票, 7502.3599, 60421.3599, 52919.0, --, 8.1718
2018-12-17 15:30:00, 股票, 2537.2719, 60347.2719, 57810.0, --, 18.088
2018-12-18 15:30:00, 股票, 8097.4879, 60040.4879, 51943.0, --, 7.784
2018-12-19 15:30:00, 股票, 11821.6224, 59334.6224, 47513.0, --, 6.8655
2018-12-20 15:30:00, 股票, 6764.6649, 59215.6649, 52451.0, --, 17.9575
2018-12-21 15:30:00, 股票, 24173.7764, 58600.7764, 34427.0, --, 23.8885
2018-12-24 15:30:00, 股票, 2615.0389, 58685.0389, 56070.0, --, 32.7375
2018-12-25 15:30:00, 股票, 2615.0389, 58278.0389, 55663.0, --, 0
2018-12-26 15:30:00, 股票, 2615.0389, 58063.0389, 55448.0, --, 0
2018-12-27 15:30:00, 股票, 2615.0389, 57970.0389, 55355.0, --, 0
2018-12-28 15:30:00, 股票, 2615.0389, 58355.0389, 55740.0, --, 0
2019-01-02 15:30:00, 股票, 13629.5239, 57268.5239, 43639.0, --, 15.515
2019-01-03 15:30:00, 股票, 8668.5239, 57273.5239, 48605.0, --, 5.0
2019-01-04 15:30:00, 股票, 6188.5239, 57761.5239, 51573.0, --, 5.0
2019-01-07 15:30:00, 股票, 6408.0479, 57577.0479, 51169.0, --, 32.476
2019-01-08 15:30:00, 股票, 6395.2579, 57701.2579, 51306.0, --, 12.79
2019-01-09 15:30:00, 股票, 6395.2579, 57779.2579, 51384.0, --, 0
2019-01-10 15:30:00, 股票, 12354.2744, 57445.2744, 45091.0, --, 7.9835
2019-01-11 15:30:00, 股票, 12354.2744, 57686.2744, 45332.0, --, 0
2019-01-14 15:30:00, 股票, 954.2744, 57372.2744, 56418.0, --, 10.0
2019-01-15 15:30:00, 股票, 6092.3939, 58087.3939, 51995.0, --, 25.8805
2019-01-16 15:30:00, 股票, 1438.5734, 58067.5734, 56629.0, --, 30.8205
2019-01-17 15:30:00, 股票, 742.3622, 57733.3622, 56991.0, --, 13.2112
2019-01-18 15:30:00, 股票, 742.3622, 58839.3622, 58097.0, --, 0
2019-01-21 15:30:00, 股票, 7160.0084, 59329.0084, 52169.0, --, 8.3538
2019-01-22 15:30:00, 股票, 7160.0084, 58714.0084, 51554.0, --, 0
2019-01-23 15:30:00, 股票, 13043.5392, 58535.5392, 45492.0, --, 33.4692
2019-01-24 15:30:00, 股票, 8879.5392, 58797.5392, 49918.0, --, 5.0
2019-01-25 15:30:00, 股票, 8879.5392, 59391.5392, 50512.0, --, 0
2019-01-28 15:30:00, 股票, 6674.5392, 59685.5392, 53011.0, --, 5.0
2019-01-29 15:30:00, 股票, 8330.7082, 60224.7082, 51894.0, --, 5.831
2019-01-30 15:30:00, 股票, 228.2314, 59627.2314, 59399.0, --, 6.4768
2019-01-31 15:30:00, 股票, 228.2314, 61119.2314, 60891.0, --, 0
2019-02-01 15:30:00, 股票, 228.2314, 61640.2314, 61412.0, --, 0
2019-02-11 15:30:00, 股票, 228.2314, 62207.2314, 61979.0, --, 0
2019-02-12 15:30:00, 股票, 228.2314, 62355.2314, 62127.0, --, 0
2019-02-13 15:30:00, 股票, 228.2314, 63114.2314, 62886.0, --, 0
2019-02-14 15:30:00, 股票, 228.2314, 63039.2314, 62811.0, --, 0
2019-02-15 15:30:00, 股票, 228.2314, 61588.2314, 61360.0, --, 0
2019-02-18 15:30:00, 股票, 228.2314, 63092.2314, 62864.0, --, 0
2019-02-19 15:30:00, 股票, 228.2314, 62843.2314, 62615.0, --, 0
2019-02-20 15:30:00, 股票, 228.2314, 63036.2314, 62808.0, --, 0
2019-02-21 15:30:00, 股票, 228.2314, 62676.2314, 62448.0, --, 0
2019-02-22 15:30:00, 股票, 9278.0486, 63135.0486, 53857.0, --, 24.1828
2019-02-25 15:30:00, 股票, 5043.8326, 65956.8326, 60913.0, --, 18.216
2019-02-26 15:30:00, 股票, 5043.8326, 64644.8326, 59601.0, --, 0
2019-02-27 15:30:00, 股票, 10624.0386, 64349.0386, 53725.0, --, 7.794
2019-02-28 15:30:00, 股票, 4893.0386, 64340.0386, 59447.0, --, 5.0
2019-03-01 15:30:00, 股票, 4893.0386, 65993.0386, 61100.0, --, 0
2019-03-04 15:30:00, 股票, 4893.0386, 66930.0386, 62037.0, --, 0
2019-03-05 15:30:00, 股票, 4893.0386, 66986.0386, 62093.0, --, 0
2019-03-06 15:30:00, 股票, 4893.0386, 66895.0386, 62002.0, --, 0
2019-03-07 15:30:00, 股票, 487.504, 65301.504, 64814.0, --, 15.5346
2019-03-08 15:30:00, 股票, 9581.1795, 63858.1795, 54277.0, --, 27.3245
2019-03-11 15:30:00, 股票, 6998.0234, 64692.0234, 57694.0, --, 47.1561
2019-03-12 15:30:00, 股票, 2543.7144, 64894.7144, 62351.0, --, 33.309
2019-03-13 15:30:00, 股票, 1948.2958, 64469.2958, 62521.0, --, 52.4186
2019-03-14 15:30:00, 股票, 1948.2958, 64330.2958, 62382.0, --, 0
2019-03-15 15:30:00, 股票, 2133.806, 65155.806, 63022.0, --, 27.4898
2019-03-18 15:30:00, 股票, 2723.7796, 67459.7796, 64736.0, --, 29.0264
2019-03-19 15:30:00, 股票, 6027.8381, 67152.8381, 61125.0, --, 12.9415
2019-03-20 15:30:00, 股票, 7773.9071, 67146.9071, 59373.0, --, 25.931
2019-03-21 15:30:00, 股票, 7773.9071, 66804.9071, 59031.0, --, 0
2019-03-22 15:30:00, 股票, 15114.3521, 66116.3521, 51002.0, --, 9.555
2019-03-25 15:30:00, 股票, 7198.1836, 64765.1836, 57567.0, --, 17.1685
2019-03-26 15:30:00, 股票, 12645.7742, 64593.7742, 51948.0, --, 19.4094
2019-03-27 15:30:00, 股票, 7242.7742, 65420.7742, 58178.0, --, 5.0
2019-03-28 15:30:00, 股票, 7242.7742, 65587.7742, 58345.0, --, 0
2019-03-29 15:30:00, 股票, 677.5262, 67980.5262, 67303.0, --, 5.248
2019-04-01 15:30:00, 股票, 2851.7287, 69702.7287, 66851.0, --, 12.7975
2019-04-02 15:30:00, 股票, 4756.5523, 69474.5523, 64718.0, --, 26.1764
2019-04-03 15:30:00, 股票, 12156.9193, 70217.9193, 58061.0, --, 9.633
2019-04-04 15:30:00, 股票, 12156.9193, 72120.9193, 59964.0, --, 0
2019-04-08 15:30:00, 股票, 18758.3263, 71560.3263, 52802.0, --, 8.593
2019-04-09 15:30:00, 股票, 13700.9598, 71753.9598, 58053.0, --, 10.3665
2019-04-10 15:30:00, 股票, 13120.9598, 71622.9598, 58502.0, --, 5.0
2019-04-11 15:30:00, 股票, 13120.9598, 70536.9598, 57416.0, --, 0
2019-04-12 15:30:00, 股票, 13120.9598, 70847.9598, 57727.0, --, 0
2019-04-15 15:30:00, 股票, 7027.9598, 71457.9598, 64430.0, --, 5.0
2019-04-16 15:30:00, 股票, 310.5902, 73004.5902, 72694.0, --, 5.3696
2019-04-17 15:30:00, 股票, 310.5902, 73115.5902, 72805.0, --, 0
2019-04-18 15:30:00, 股票, 310.5902, 72172.5902, 71862.0, --, 0
2019-04-19 15:30:00, 股票, 310.5902, 72443.5902, 72133.0, --, 0
2019-04-22 15:30:00, 股票, 310.5902, 71621.5902, 71311.0, --, 0
2019-04-23 15:30:00, 股票, 310.5902, 72423.5902, 72113.0, --, 0
2019-04-24 15:30:00, 股票, 310.5902, 72166.5902, 71856.0, --, 0
2019-04-25 15:30:00, 股票, 310.5902, 71465.5902, 71155.0, --, 0
2019-04-26 15:30:00, 股票, 14748.1508, 70160.1508, 55412.0, --, 54.4394
2019-04-29 15:30:00, 股票, 3793.0298, 70852.0298, 67059.0, --, 39.121
2019-04-30 15:30:00, 股票, 1008.0071, 71039.0071, 70031.0, --, 16.0227
2019-05-06 15:30:00, 股票, 20224.8896, 66828.8896, 46604.0, --, 26.1175
2019-05-07 15:30:00, 股票, 21412.4733, 67117.4733, 45705.0, --, 29.4163
2019-05-08 15:30:00, 股票, 14627.0493, 66287.0493, 51660.0, --, 5.424
2019-05-09 15:30:00, 股票, 13864.8345, 65645.8345, 51781.0, --, 14.2148
2019-05-10 15:30:00, 股票, 7067.4009, 67294.4009, 60227.0, --, 5.4336
2019-05-13 15:30:00, 股票, 482.1369, 66343.1369, 65861.0, --, 5.264
2019-05-14 15:30:00, 股票, 6897.7857, 65768.7857, 58871.0, --, 8.3512
2019-05-15 15:30:00, 股票, 582.7377, 66491.7377, 65909.0, --, 5.048
2019-05-16 15:30:00, 股票, 582.7377, 66618.7377, 66036.0, --, 0
2019-05-17 15:30:00, 股票, 13186.2437, 64940.2437, 51754.0, --, 16.494
2019-05-20 15:30:00, 股票, 12851.2615, 64332.2615, 51481.0, --, 12.9822
2019-05-21 15:30:00, 股票, 6766.2615, 65110.2615, 58344.0, --, 5.0
2019-05-22 15:30:00, 股票, 13509.4839, 64831.4839, 51322.0, --, 8.7776
2019-05-23 15:30:00, 股票, 13117.2975, 64407.2975, 51290.0, --, 13.1864
2019-05-24 15:30:00, 股票, 6566.2581, 64269.2581, 57703.0, --, 18.0394
2019-05-27 15:30:00, 股票, 7043.629, 65215.629, 58172.0, --, 26.6291
2019-05-28 15:30:00, 股票, 14181.593, 65602.593, 51421.0, --, 15.036
2019-05-29 15:30:00, 股票, 19175.6325, 65166.6325, 45991.0, --, 17.9605
2019-05-30 15:30:00, 股票, 15439.7262, 65506.7262, 50067.0, --, 18.9063
2019-05-31 15:30:00, 股票, 20635.6098, 65133.6098, 44498.0, --, 21.1164
2019-06-03 15:30:00, 股票, 13970.2818, 65456.2818, 51486.0, --, 5.328
2019-06-04 15:30:00, 股票, 20771.4288, 65483.4288, 44712.0, --, 8.853
2019-06-05 15:30:00, 股票, 20771.4288, 65810.4288, 45039.0, --, 0
2019-06-06 15:30:00, 股票, 20771.4288, 65736.4288, 44965.0, --, 0
2019-06-10 15:30:00, 股票, 3865.4288, 66095.4288, 62230.0, --, 15.0
2019-06-11 15:30:00, 股票, 4352.4288, 66550.4288, 62198.0, --, 0
2019-06-12 15:30:00, 股票, 4352.4288, 66323.4288, 61971.0, --, 0
2019-06-13 15:30:00, 股票, 4352.4288, 66071.4288, 61719.0, --, 0
2019-06-14 15:30:00, 股票, 4352.4288, 65933.4288, 61581.0, --, 0
2019-06-17 15:30:00, 股票, 1218.5992, 66028.5992, 64810.0, --, 13.8296
2019-06-18 15:30:00, 股票, 1218.5992, 66334.5992, 65116.0, --, 0
2019-06-19 15:30:00, 股票, 1531.6192, 66994.6192, 65463.0, --, 0
2019-06-20 15:30:00, 股票, 1531.6192, 68253.6192, 66722.0, --, 0
2019-06-21 15:30:00, 股票, 1531.6192, 67940.6192, 66409.0, --, 0
2019-06-24 15:30:00, 股票, 1531.6192, 68145.6192, 66614.0, --, 0
2019-06-25 15:30:00, 股票, 1531.6192, 67410.6192, 65879.0, --, 0
2019-06-26 15:30:00, 股票, 1531.6192, 67541.6192, 66010.0, --, 0
2019-06-27 15:30:00, 股票, 1531.6192, 67849.6192, 66318.0, --, 0
2019-06-28 15:30:00, 股票, 1612.6192, 67895.6192, 66283.0, --, 0
2019-07-01 15:30:00, 股票, 7523.1484, 68832.1484, 61309.0, --, 13.4708
2019-07-02 15:30:00, 股票, 10624.0301, 68686.0301, 58062.0, --, 19.1183
2019-07-03 15:30:00, 股票, 15557.8601, 68379.8601, 52822.0, --, 12.89
2019-07-04 15:30:00, 股票, 9393.8601, 68400.8601, 59007.0, --, 5.0
2019-07-05 15:30:00, 股票, 8599.8601, 68633.8601, 60034.0, --, 5.0
2019-07-08 15:30:00, 股票, 8863.8601, 67397.8601, 58534.0, --, 0
2019-07-09 15:30:00, 股票, 22236.4112, 66965.4112, 44729.0, --, 46.4489
2019-07-10 15:30:00, 股票, 27415.8282, 66744.8282, 39329.0, --, 31.983
2019-07-11 15:30:00, 股票, 15839.635, 66801.635, 50962.0, --, 24.1932
2019-07-12 15:30:00, 股票, 3566.1518, 67130.1518, 63564.0, --, 24.4832
2019-07-15 15:30:00, 股票, 957.6826, 67324.6826, 66367.0, --, 12.4692
2019-07-16 15:30:00, 股票, 8978.9831, 66638.9831, 57660.0, --, 23.6995
2019-07-17 15:30:00, 股票, 13894.2315, 66668.2315, 52774.0, --, 13.7516
2019-07-18 15:30:00, 股票, 14493.5397, 66317.5397, 51824.0, --, 14.6918
2019-07-19 15:30:00, 股票, 7687.0989, 66509.0989, 58822.0, --, 5.4408
2019-07-22 15:30:00, 股票, 728.3857, 66167.3857, 65439.0, --, 20.7132
2019-07-23 15:30:00, 股票, 728.3857, 66721.3857, 65993.0, --, 0
2019-07-24 15:30:00, 股票, 728.3857, 67368.3857, 66640.0, --, 0
2019-07-25 15:30:00, 股票, 728.3857, 67658.3857, 66930.0, --, 0
2019-07-26 15:30:00, 股票, 728.3857, 68014.3857, 67286.0, --, 0
2019-07-29 15:30:00, 股票, 728.3857, 67846.3857, 67118.0, --, 0
2019-07-30 15:30:00, 股票, 6956.8063, 67919.8063, 60963.0, --, 23.5794
2019-07-31 15:30:00, 股票, 6956.8063, 67626.8063, 60670.0, --, 0
2019-08-01 15:30:00, 股票, 6956.8063, 67280.8063, 60324.0, --, 0
2019-08-02 15:30:00, 股票, 6956.8063, 66258.8063, 59302.0, --, 0
2019-08-05 15:30:00, 股票, 7652.4643, 64990.4643, 57338.0, --, 14.342
2019-08-06 15:30:00, 股票, 13248.4643, 64452.4643, 51204.0, --, 13.0
2019-08-07 15:30:00, 股票, 7441.126, 64495.126, 57054.0, --, 10.3383
2019-08-08 15:30:00, 股票, 4519.7293, 65326.7293, 60807.0, --, 18.3967
2019-08-09 15:30:00, 股票, 4519.7293, 65207.7293, 60688.0, --, 0
2019-08-12 15:30:00, 股票, 4519.7293, 65561.7293, 61042.0, --, 0
2019-08-13 15:30:00, 股票, 5882.0655, 65113.0655, 59231.0, --, 23.6638
2019-08-14 15:30:00, 股票, 13464.2675, 65539.2675, 52075.0, --, 13.798
2019-08-15 15:30:00, 股票, 15101.5445, 65611.5445, 50510.0, --, 13.723
2019-08-16 15:30:00, 股票, 1070.3285, 65625.3285, 64555.0, --, 11.216
2019-08-19 15:30:00, 股票, 7321.7605, 65906.7605, 58585.0, --, 14.568
2019-08-20 15:30:00, 股票, 7868.4895, 65635.4895, 57767.0, --, 5.271
