时间,合约代码,合约名称,最新价,多/空,仓位,开仓均价,市值,累计盈亏,保证金,费用
2017-01-13 15:30:00, 601288.XSHG, 农业银行, 3.12, --, 2000, 3.12, 6240.0, 0, --, 0
2017-01-13 15:30:00, 600028.XSHG, 中国石化, 5.89, --, 1000, 5.83, 5890.0, 60.0, --, 0
2017-01-13 15:30:00, 601766.XSHG, 中国中车, 9.9, --, 500, 9.9, 4950.0, 0, --, 5.0
2017-01-16 15:30:00, 601939.XSHG, 建设银行, 5.61, --, 1100, 5.4614, 6171.0, 163.4286, --, 0
2017-01-16 15:30:00, 601800.XSHG, 中国交建, 15.51, --, 300, 15.29, 4653.0, 66.0, --, 0
2017-01-16 15:30:00, 601398.XSHG, 工商银行, 4.55, --, 1400, 4.4664, 6370.0, 117.0, --, 5.0
2017-01-16 15:30:00, 601857.XSHG, 中国石油, 8.52, --, 700, 8.3887, 5964.0, 91.875, --, 0
2017-01-16 15:30:00, 601288.XSHG, 农业银行, 3.16, --, 2000, 3.12, 6320.0, 80.0, --, 0
2017-01-16 15:30:00, 600028.XSHG, 中国石化, 5.96, --, 1000, 5.83, 5960.0, 130.0, --, 0
2017-01-16 15:30:00, 601766.XSHG, 中国中车, 10.01, --, 500, 9.9, 5005.0, 55.0, --, 0
2017-01-16 15:30:00, 000001.XSHE, 平安银行, 9.14, --, 700, 9.14, 6398.0, 0, --, 5.1184
2017-01-16 15:30:00, 601989.XSHG, 中国重工, 7.38, --, 800, 7.38, 5904.0, 0, --, 5.0
2017-01-17 15:30:00, 601939.XSHG, 建设银行, 5.62, --, 1100, 5.4614, 6182.0, 174.4286, --, 0
2017-01-17 15:30:00, 601398.XSHG, 工商银行, 4.53, --, 1400, 4.4664, 6342.0, 89.0, --, 0
2017-01-17 15:30:00, 601857.XSHG, 中国石油, 8.54, --, 700, 8.3887, 5978.0, 105.875, --, 0
2017-01-17 15:30:00, 601288.XSHG, 农业银行, 3.15, --, 1900, 3.12, 5985.0, 57.0, --, 5.1575
2017-01-17 15:30:00, 600028.XSHG, 中国石化, 5.99, --, 1000, 5.83, 5990.0, 160.0, --, 0
2017-01-17 15:30:00, 601766.XSHG, 中国中车, 9.94, --, 500, 9.9, 4970.0, 20.0, --, 0
2017-01-17 15:30:00, 601988.XSHG, 中国银行, 3.5, --, 1600, 3.5, 5600.0, 0, --, 5.0
2017-01-17 15:30:00, 600000.XSHG, 浦发银行, 16.4, --, 300, 16.4, 4920.0, 0, --, 5.0
2017-01-18 15:30:00, 601939.XSHG, 建设银行, 5.62, --, 1100, 5.4614, 6182.0, 174.4286, --, 0
2017-01-18 15:30:00, 601398.XSHG, 工商银行, 4.53, --, 1500, 4.4707, 6795.0, 89.0, --, 5.0
2017-01-18 15:30:00, 601857.XSHG, 中国石油, 8.57, --, 700, 8.3887, 5999.0, 126.875, --, 0
2017-01-18 15:30:00, 601288.XSHG, 农业银行, 3.15, --, 2100, 3.1229, 6615.0, 57.0, --, 5.0
2017-01-18 15:30:00, 600028.XSHG, 中国石化, 5.97, --, 1000, 5.83, 5970.0, 140.0, --, 0
2017-01-18 15:30:00, 601766.XSHG, 中国中车, 9.95, --, 500, 9.9, 4975.0, 25.0, --, 0
2017-01-18 15:30:00, 601988.XSHG, 中国银行, 3.51, --, 1600, 3.5, 5616.0, 16.0, --, 0
2017-01-18 15:30:00, 600000.XSHG, 浦发银行, 16.48, --, 300, 16.4, 4944.0, 24.0, --, 0
2017-01-19 15:30:00, 601939.XSHG, 建设银行, 5.62, --, 1100, 5.4614, 6182.0, 174.4286, --, 0
2017-01-19 15:30:00, 601398.XSHG, 工商银行, 4.53, --, 1400, 4.4707, 6342.0, 83.0667, --, 5.2265
2017-01-19 15:30:00, 601857.XSHG, 中国石油, 8.5, --, 700, 8.3887, 5950.0, 77.875, --, 0
2017-01-19 15:30:00, 601288.XSHG, 农业银行, 3.16, --, 2100, 3.1229, 6636.0, 78.0, --, 0
2017-01-19 15:30:00, 600028.XSHG, 中国石化, 5.86, --, 1000, 5.83, 5860.0, 30.0, --, 0
2017-01-19 15:30:00, 601766.XSHG, 中国中车, 9.86, --, 500, 9.9, 4930.0, -20.0, --, 0
2017-01-19 15:30:00, 601988.XSHG, 中国银行, 3.52, --, 1600, 3.5, 5632.0, 32.0, --, 0
2017-01-19 15:30:00, 600000.XSHG, 浦发银行, 16.54, --, 300, 16.4, 4962.0, 42.0, --, 0
2017-01-19 15:30:00, 000002.XSHE, 万科A, 20.6, --, 300, 20.6, 6180.0, 0, --, 5.0
2017-01-20 15:30:00, 601939.XSHG, 建设银行, 5.61, --, 1100, 5.4614, 6171.0, 163.4286, --, 0
2017-01-20 15:30:00, 601398.XSHG, 工商银行, 4.52, --, 1500, 4.474, 6780.0, 69.0667, --, 5.0
2017-01-20 15:30:00, 601857.XSHG, 中国石油, 8.45, --, 700, 8.3887, 5915.0, 42.875, --, 0
2017-01-20 15:30:00, 601288.XSHG, 农业银行, 3.16, --, 2100, 3.1229, 6636.0, 78.0, --, 0
2017-01-20 15:30:00, 600028.XSHG, 中国石化, 5.86, --, 1000, 5.83, 5860.0, 30.0, --, 0
2017-01-20 15:30:00, 601766.XSHG, 中国中车, 9.93, --, 500, 9.9, 4965.0, 15.0, --, 0
2017-01-20 15:30:00, 601988.XSHG, 中国银行, 3.52, --, 1600, 3.5, 5632.0, 32.0, --, 0
2017-01-20 15:30:00, 600000.XSHG, 浦发银行, 16.6, --, 300, 16.4, 4980.0, 60.0, --, 0
2017-01-20 15:30:00, 000002.XSHE, 万科A, 20.68, --, 300, 20.6, 6204.0, 24.0, --, 0
2017-01-23 15:30:00, 601939.XSHG, 建设银行, 5.58, --, 1100, 5.4614, 6138.0, 130.4286, --, 0
2017-01-23 15:30:00, 601398.XSHG, 工商银行, 4.53, --, 1500, 4.474, 6795.0, 84.0667, --, 0
2017-01-23 15:30:00, 601857.XSHG, 中国石油, 8.52, --, 700, 8.3887, 5964.0, 91.875, --, 0
2017-01-23 15:30:00, 601288.XSHG, 农业银行, 3.17, --, 2100, 3.1229, 6657.0, 99.0, --, 0
2017-01-23 15:30:00, 600028.XSHG, 中国石化, 5.87, --, 1000, 5.83, 5870.0, 40.0, --, 0
2017-01-23 15:30:00, 601766.XSHG, 中国中车, 9.97, --, 500, 9.9, 4985.0, 35.0, --, 0
2017-01-23 15:30:00, 601988.XSHG, 中国银行, 3.51, --, 1600, 3.5, 5616.0, 16.0, --, 0
2017-01-23 15:30:00, 600000.XSHG, 浦发银行, 16.57, --, 300, 16.4, 4971.0, 51.0, --, 0
2017-01-23 15:30:00, 000002.XSHE, 万科A, 20.74, --, 300, 20.6, 6222.0, 42.0, --, 0
2017-01-24 15:30:00, 601939.XSHG, 建设银行, 5.65, --, 1100, 5.4614, 6215.0, 207.4286, --, 0
2017-01-24 15:30:00, 601398.XSHG, 工商银行, 4.55, --, 1500, 4.474, 6825.0, 114.0667, --, 0
2017-01-24 15:30:00, 601857.XSHG, 中国石油, 8.76, --, 700, 8.3887, 6132.0, 259.875, --, 0
2017-01-24 15:30:00, 601288.XSHG, 农业银行, 3.18, --, 2100, 3.1229, 6678.0, 120.0, --, 0
2017-01-24 15:30:00, 600028.XSHG, 中国石化, 6.06, --, 1000, 5.83, 6060.0, 230.0, --, 0
2017-01-24 15:30:00, 601766.XSHG, 中国中车, 9.98, --, 500, 9.9, 4990.0, 40.0, --, 0
2017-01-24 15:30:00, 601988.XSHG, 中国银行, 3.54, --, 1600, 3.5, 5664.0, 64.0, --, 0
2017-01-24 15:30:00, 600000.XSHG, 浦发银行, 16.69, --, 300, 16.4, 5007.0, 87.0, --, 0
2017-01-24 15:30:00, 000002.XSHE, 万科A, 20.69, --, 300, 20.6, 6207.0, 27.0, --, 0
2017-01-24 15:30:00, 601318.XSHG, 中国平安, 36.18, --, 100, 36.18, 3618.0, 0, --, 5.0
2017-01-25 15:30:00, 601939.XSHG, 建设银行, 5.68, --, 1100, 5.4614, 6248.0, 240.4286, --, 0
2017-01-25 15:30:00, 601398.XSHG, 工商银行, 4.56, --, 1500, 4.474, 6840.0, 129.0667, --, 0
2017-01-25 15:30:00, 601857.XSHG, 中国石油, 8.74, --, 700, 8.3887, 6118.0, 245.875, --, 0
2017-01-25 15:30:00, 601288.XSHG, 农业银行, 3.19, --, 2100, 3.1229, 6699.0, 141.0, --, 0
2017-01-25 15:30:00, 600028.XSHG, 中国石化, 6.05, --, 1000, 5.83, 6050.0, 220.0, --, 0
2017-01-25 15:30:00, 601766.XSHG, 中国中车, 10.01, --, 500, 9.9, 5005.0, 55.0, --, 0
2017-01-25 15:30:00, 601988.XSHG, 中国银行, 3.54, --, 1600, 3.5, 5664.0, 64.0, --, 0
2017-01-25 15:30:00, 600000.XSHG, 浦发银行, 16.69, --, 300, 16.4, 5007.0, 87.0, --, 0
2017-01-25 15:30:00, 000002.XSHE, 万科A, 20.61, --, 300, 20.6, 6183.0, 3.0, --, 0
2017-01-25 15:30:00, 601318.XSHG, 中国平安, 36.43, --, 100, 36.18, 3643.0, 25.0, --, 0
2017-01-26 15:30:00, 601939.XSHG, 建设银行, 5.75, --, 1100, 5.4614, 6325.0, 317.4286, --, 0
2017-01-26 15:30:00, 601398.XSHG, 工商银行, 4.6, --, 1500, 4.474, 6900.0, 189.0667, --, 0
2017-01-26 15:30:00, 601857.XSHG, 中国石油, 8.65, --, 700, 8.3887, 6055.0, 182.875, --, 0
2017-01-26 15:30:00, 601288.XSHG, 农业银行, 3.21, --, 2100, 3.1229, 6741.0, 183.0, --, 0
2017-01-26 15:30:00, 600028.XSHG, 中国石化, 6.03, --, 1000, 5.83, 6030.0, 200.0, --, 0
2017-01-26 15:30:00, 601766.XSHG, 中国中车, 10.0, --, 500, 9.9, 5000.0, 50.0, --, 0
2017-01-26 15:30:00, 601988.XSHG, 中国银行, 3.58, --, 1600, 3.5, 5728.0, 128.0, --, 0
2017-01-26 15:30:00, 600000.XSHG, 浦发银行, 16.74, --, 300, 16.4, 5022.0, 102.0, --, 0
2017-01-26 15:30:00, 000002.XSHE, 万科A, 20.68, --, 300, 20.6, 6204.0, 24.0, --, 0
2017-01-26 15:30:00, 601318.XSHG, 中国平安, 36.51, --, 100, 36.18, 3651.0, 33.0, --, 0
2017-02-03 15:30:00, 601939.XSHG, 建设银行, 5.69, --, 1100, 5.4614, 6259.0, 251.4286, --, 0
2017-02-03 15:30:00, 601398.XSHG, 工商银行, 4.56, --, 1500, 4.474, 6840.0, 129.0667, --, 0
2017-02-03 15:30:00, 601857.XSHG, 中国石油, 8.58, --, 700, 8.3887, 6006.0, 133.875, --, 0
2017-02-03 15:30:00, 601288.XSHG, 农业银行, 3.18, --, 2100, 3.1229, 6678.0, 120.0, --, 0
2017-02-03 15:30:00, 600028.XSHG, 中国石化, 5.95, --, 1000, 5.83, 5950.0, 120.0, --, 0
2017-02-03 15:30:00, 601766.XSHG, 中国中车, 9.97, --, 500, 9.9, 4985.0, 35.0, --, 0
2017-02-03 15:30:00, 601988.XSHG, 中国银行, 3.55, --, 1600, 3.5, 5680.0, 80.0, --, 0
2017-02-03 15:30:00, 600000.XSHG, 浦发银行, 16.63, --, 300, 16.4, 4989.0, 69.0, --, 0
2017-02-03 15:30:00, 000002.XSHE, 万科A, 20.68, --, 300, 20.6, 6204.0, 24.0, --, 0
2017-02-03 15:30:00, 601318.XSHG, 中国平安, 35.62, --, 100, 36.18, 3562.0, -56.0, --, 0
2017-02-06 15:30:00, 601939.XSHG, 建设银行, 5.66, --, 1100, 5.4614, 6226.0, 218.4286, --, 0
2017-02-06 15:30:00, 601398.XSHG, 工商银行, 4.56, --, 1500, 4.474, 6840.0, 129.0667, --, 0
2017-02-06 15:30:00, 601857.XSHG, 中国石油, 8.55, --, 700, 8.3887, 5985.0, 112.875, --, 0
2017-02-06 15:30:00, 601288.XSHG, 农业银行, 3.18, --, 2100, 3.1229, 6678.0, 120.0, --, 0
2017-02-06 15:30:00, 600028.XSHG, 中国石化, 5.95, --, 1000, 5.83, 5950.0, 120.0, --, 0
2017-02-06 15:30:00, 601766.XSHG, 中国中车, 10.0, --, 500, 9.9, 5000.0, 50.0, --, 0
2017-02-06 15:30:00, 601988.XSHG, 中国银行, 3.55, --, 1600, 3.5, 5680.0, 80.0, --, 0
2017-02-06 15:30:00, 600000.XSHG, 浦发银行, 16.66, --, 300, 16.4, 4998.0, 78.0, --, 0
2017-02-06 15:30:00, 000002.XSHE, 万科A, 20.71, --, 300, 20.6, 6213.0, 33.0, --, 0
2017-02-06 15:30:00, 601318.XSHG, 中国平安, 35.94, --, 100, 35.94, 3594.0, 0, --, 11.797
2017-02-07 15:30:00, 601939.XSHG, 建设银行, 5.65, --, 1100, 5.4614, 6215.0, 207.4286, --, 0
2017-02-07 15:30:00, 601398.XSHG, 工商银行, 4.55, --, 1500, 4.474, 6825.0, 114.0667, --, 0
2017-02-07 15:30:00, 601857.XSHG, 中国石油, 8.51, --, 700, 8.3887, 5957.0, 84.875, --, 0
2017-02-07 15:30:00, 601288.XSHG, 农业银行, 3.17, --, 2100, 3.1229, 6657.0, 99.0, --, 0
2017-02-07 15:30:00, 600028.XSHG, 中国石化, 5.87, --, 1000, 5.83, 5870.0, 40.0, --, 0
2017-02-07 15:30:00, 601766.XSHG, 中国中车, 9.95, --, 500, 9.9, 4975.0, 25.0, --, 0
2017-02-07 15:30:00, 601988.XSHG, 中国银行, 3.54, --, 1600, 3.5, 5664.0, 64.0, --, 0
2017-02-07 15:30:00, 600000.XSHG, 浦发银行, 16.67, --, 300, 16.4, 5001.0, 81.0, --, 0
2017-02-07 15:30:00, 000002.XSHE, 万科A, 20.64, --, 300, 20.6, 6192.0, 12.0, --, 0
2017-02-07 15:30:00, 601318.XSHG, 中国平安, 36.06, --, 100, 35.94, 3606.0, 12.0, --, 0
2017-02-08 15:30:00, 601939.XSHG, 建设银行, 5.65, --, 1100, 5.4614, 6215.0, 207.4286, --, 0
2017-02-08 15:30:00, 601398.XSHG, 工商银行, 4.56, --, 1500, 4.474, 6840.0, 129.0667, --, 0
2017-02-08 15:30:00, 601857.XSHG, 中国石油, 8.41, --, 1000, 8.3951, 8410.0, 14.875, --, 5.0
2017-02-08 15:30:00, 601288.XSHG, 农业银行, 3.18, --, 2100, 3.1229, 6678.0, 120.0, --, 0
2017-02-08 15:30:00, 601766.XSHG, 中国中车, 9.95, --, 500, 9.9, 4975.0, 25.0, --, 0
2017-02-08 15:30:00, 601988.XSHG, 中国银行, 3.55, --, 1600, 3.5, 5680.0, 80.0, --, 0
2017-02-08 15:30:00, 600000.XSHG, 浦发银行, 16.67, --, 300, 16.4, 5001.0, 81.0, --, 0
2017-02-08 15:30:00, 000002.XSHE, 万科A, 20.69, --, 300, 20.6, 6207.0, 27.0, --, 0
2017-02-08 15:30:00, 601318.XSHG, 中国平安, 36.02, --, 100, 35.94, 3602.0, 8.0, --, 0
2017-02-09 15:30:00, 601939.XSHG, 建设银行, 5.68, --, 1100, 5.4614, 6248.0, 240.4286, --, 0
2017-02-09 15:30:00, 601398.XSHG, 工商银行, 4.57, --, 1500, 4.474, 6855.0, 144.0667, --, 0
2017-02-09 15:30:00, 601288.XSHG, 农业银行, 3.18, --, 2100, 3.1229, 6678.0, 120.0, --, 0
2017-02-09 15:30:00, 601766.XSHG, 中国中车, 10.05, --, 500, 9.9, 5025.0, 75.0, --, 0
2017-02-09 15:30:00, 601988.XSHG, 中国银行, 3.57, --, 1600, 3.5, 5712.0, 112.0, --, 0
2017-02-09 15:30:00, 600000.XSHG, 浦发银行, 16.72, --, 300, 16.4, 5016.0, 96.0, --, 0
2017-02-09 15:30:00, 000002.XSHE, 万科A, 20.8, --, 300, 20.6, 6240.0, 60.0, --, 0
2017-02-09 15:30:00, 601318.XSHG, 中国平安, 36.11, --, 100, 35.94, 3611.0, 17.0, --, 0
2017-02-09 15:30:00, 601601.XSHG, 中国太保, 28.0, --, 200, 28.0, 5600.0, 0, --, 5.0
2017-02-10 15:30:00, 601939.XSHG, 建设银行, 5.72, --, 1100, 5.4614, 6292.0, 284.4286, --, 0
2017-02-10 15:30:00, 601398.XSHG, 工商银行, 4.59, --, 1500, 4.474, 6885.0, 174.0667, --, 0
2017-02-10 15:30:00, 601288.XSHG, 农业银行, 3.2, --, 2100, 3.1229, 6720.0, 162.0, --, 0
2017-02-10 15:30:00, 601766.XSHG, 中国中车, 10.35, --, 500, 9.9, 5175.0, 225.0, --, 0
2017-02-10 15:30:00, 601988.XSHG, 中国银行, 3.6, --, 1600, 3.5, 5760.0, 160.0, --, 0
2017-02-10 15:30:00, 600000.XSHG, 浦发银行, 16.78, --, 300, 16.4, 5034.0, 114.0, --, 0
2017-02-10 15:30:00, 000002.XSHE, 万科A, 20.66, --, 300, 20.66, 6198.0, 0, --, 13.099
2017-02-10 15:30:00, 601318.XSHG, 中国平安, 36.2, --, 100, 35.94, 3620.0, 26.0, --, 0
2017-02-10 15:30:00, 601601.XSHG, 中国太保, 28.01, --, 200, 28.0, 5602.0, 2.0, --, 0
2017-02-13 15:30:00, 601939.XSHG, 建设银行, 5.77, --, 1100, 5.4614, 6347.0, 339.4286, --, 0
2017-02-13 15:30:00, 601398.XSHG, 工商银行, 4.62, --, 1500, 4.474, 6930.0, 219.0667, --, 0
2017-02-13 15:30:00, 601288.XSHG, 农业银行, 3.22, --, 2100, 3.1229, 6762.0, 204.0, --, 0
2017-02-13 15:30:00, 601766.XSHG, 中国中车, 10.41, --, 500, 9.9, 5205.0, 255.0, --, 0
2017-02-13 15:30:00, 601988.XSHG, 中国银行, 3.63, --, 1600, 3.5, 5808.0, 208.0, --, 0
2017-02-13 15:30:00, 600000.XSHG, 浦发银行, 16.85, --, 300, 16.4, 5055.0, 135.0, --, 0
2017-02-13 15:30:00, 000002.XSHE, 万科A, 20.77, --, 400, 20.6875, 8308.0, 33.0, --, 5.0
2017-02-13 15:30:00, 601318.XSHG, 中国平安, 36.31, --, 100, 35.94, 3631.0, 37.0, --, 0
2017-02-13 15:30:00, 601601.XSHG, 中国太保, 28.05, --, 200, 28.0, 5610.0, 10.0, --, 0
2017-02-14 15:30:00, 601939.XSHG, 建设银行, 5.79, --, 1100, 5.4614, 6369.0, 361.4286, --, 0
2017-02-14 15:30:00, 601398.XSHG, 工商银行, 4.62, --, 1600, 4.4831, 7392.0, 219.0667, --, 5.0
2017-02-14 15:30:00, 601288.XSHG, 农业银行, 3.22, --, 2100, 3.1229, 6762.0, 204.0, --, 0
2017-02-14 15:30:00, 601766.XSHG, 中国中车, 10.44, --, 500, 9.9, 5220.0, 270.0, --, 0
2017-02-14 15:30:00, 601988.XSHG, 中国银行, 3.62, --, 1600, 3.5, 5792.0, 192.0, --, 0
2017-02-14 15:30:00, 600000.XSHG, 浦发银行, 16.75, --, 300, 16.4, 5025.0, 105.0, --, 0
2017-02-14 15:30:00, 601318.XSHG, 中国平安, 36.1, --, 100, 35.94, 3610.0, 16.0, --, 0
2017-02-14 15:30:00, 601601.XSHG, 中国太保, 27.72, --, 200, 28.0, 5544.0, -56.0, --, 0
2017-02-14 15:30:00, 601857.XSHG, 中国石油, 8.39, --, 900, 8.39, 7551.0, 0, --, 6.0408
2017-02-15 15:30:00, 601939.XSHG, 建设银行, 5.92, --, 1100, 5.4614, 6512.0, 504.4286, --, 0
2017-02-15 15:30:00, 601398.XSHG, 工商银行, 4.68, --, 1600, 4.4831, 7488.0, 315.0667, --, 0
2017-02-15 15:30:00, 601288.XSHG, 农业银行, 3.29, --, 2100, 3.1229, 6909.0, 351.0, --, 0
2017-02-15 15:30:00, 601766.XSHG, 中国中车, 10.37, --, 500, 9.9, 5185.0, 235.0, --, 0
2017-02-15 15:30:00, 601988.XSHG, 中国银行, 3.67, --, 1600, 3.5, 5872.0, 272.0, --, 0
2017-02-15 15:30:00, 600000.XSHG, 浦发银行, 16.84, --, 300, 16.4, 5052.0, 132.0, --, 0
2017-02-15 15:30:00, 601318.XSHG, 中国平安, 36.32, --, 100, 35.94, 3632.0, 38.0, --, 0
2017-02-15 15:30:00, 601601.XSHG, 中国太保, 27.75, --, 200, 28.0, 5550.0, -50.0, --, 0
2017-02-15 15:30:00, 601857.XSHG, 中国石油, 8.42, --, 900, 8.39, 7578.0, 27.0, --, 0
2017-02-15 15:30:00, 601628.XSHG, 中国人寿, 26.58, --, 200, 26.58, 5316.0, 0, --, 5.0
2017-02-16 15:30:00, 601939.XSHG, 建设银行, 5.94, --, 1100, 5.4614, 6534.0, 526.4286, --, 0
2017-02-16 15:30:00, 601398.XSHG, 工商银行, 4.68, --, 1600, 4.4831, 7488.0, 315.0667, --, 0
2017-02-16 15:30:00, 601288.XSHG, 农业银行, 3.29, --, 2100, 3.1229, 6909.0, 351.0, --, 0
2017-02-16 15:30:00, 601766.XSHG, 中国中车, 10.38, --, 500, 9.9, 5190.0, 240.0, --, 0
2017-02-16 15:30:00, 601988.XSHG, 中国银行, 3.69, --, 1600, 3.5, 5904.0, 304.0, --, 0
2017-02-16 15:30:00, 600000.XSHG, 浦发银行, 16.78, --, 300, 16.4, 5034.0, 114.0, --, 0
